decision_id,label,default,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,brand,carrier,device_name,gms_version,manufacturer,network_type,screen_height,screen_width,screen_dpi
ed70ed3b-a236-4fb6-a520-ddcf5584acae,oot,,1,18578.5,276.78,0,191,12579.66,1,0,3,2450,229.17,616.7,0,63,1600.47,2,1.85,0,0,0,0,0,98063.53,0,1,0,3.66,113473.53,0,18578.5,1.68,1.4,,0,0,14,67,4735.225049,12579.66,0,6610.79,0,782.25,0,0,0,0,1325,,0,OPPO,Jio 4G,OPPO CPH1823,20.36.15 (120408-333172415),OPPO,Wifi,2128,1080,xxhdpi
0f5f289f-c39b-4988-ab91-4ce41b929f30,oot,,1,13415.68,226.79,0,81,4340,0,0,2,0,5241.92,267.58,0,6.28,36,0,0.6,0,0,0,0,0,42449.07,0,0,0,0.89,49234.65,0,13415.68,0.83,1.33,0,0,0,0,0,1069.301056,4340,0,9506.46,0,447.19,0,0,0,0,769.41,0,0,samsung,Jio 4G,Samsung SM-M215F,20.50.16 (120400-351607135),samsung,Wifi,2131,1080,xhdpi
141d24f3-28ee-4aad-903f-aac4352c15b1,oot,,0,38219.61,9856.15,0,56,44639.06,3,0,1,0,10422.56,1158.22,0,1436,12294,3,0.98,0,0,0,0,0,161953.5,8852,0,0,1.24,211953.5,0,38219.61,0.53,1.14,0,0,0,0,0,6712.84509,22697.83,0,48908.57,0,1637.98,0,0,0,0,,0,0,Redmi,Vi India,Xiaomi Redmi Note 8 Pro,20.45.16 (120400-344294571),Xiaomi,Unknown_0,2134,1080,xhdpi
3f883f46-4203-431a-9aaf-03132ffcfff6,oot,,3,111677.44,693.27,0,76,,1,0,2,0,4636.67,2917.16,0,2355,90408,11,0,0,0,0,0,0,251000,10000,0,0,,721948.03,0,65237.72,0.22,0.66,0,0,0,0,6,1608580.428,,0,40715.72,0,2348.56,0,1341.56,0,0,,0,0,vivo,Vi India,Vivo 1906,20.50.16 (100406-351607135),vivo,4G,1404,720,xhdpi
6875bc86-93aa-472a-a102-07261cd6e162,oot,,0,3708.65,24.63,0,40,8052.19,0,0,0,0,0,104.86,0,0.19,4.19,0,2.27,0,0,0,0,0,15234,0,0,0,,19294,0,3708.65,0.26,1,0,0,0,0,0,3092.110276,4094.33,0,5337.53,0,123.62,0,0,0,0,526.5,0,0,vivo,airtel,Vivo 1606,20.45.16 (040304-344294571),vivo,4G,960,540,hdpi
694bdd6b-bef0-4248-af18-ffd43236aad6,oot,,0,41107.08,79.29,0,13,87891.23,0,0,0,56600,33260.87,1202.57,0,118.93,517.3,0,1.53,0,0,0,0,0,221273.16,57283.45,2,0,,221273.16,0,41107.08,0.81,3.51,0,0,0,2,2,6006.724658,58594.15,0,58594.15,0,3939.43,0,0,0,0,6256,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 7S,20.50.16 (100400-351607135),Xiaomi,4G,2130,1080,xhdpi
9019302f-7203-4345-a151-41fbcd0dbb6f,oot,,0,231922.82,4858.1,0,203,,2,0,1,0,4478.87,3544.63,3,4705.28,6630.28,1,0.86,0,0,0,0,0,652212.75,610,0,0,16.9,652212.75,0,231922.82,2.86,1.19,0,0,0,0,0,107467.619,,0,48057.67,0,7730.76,0,0,0,0,2077.96,0,0,OnePlus,airtel,ONEPLUS A6010,20.50.16 (120400-351607135),OnePlus,Unknown_0,2134,1080,xhdpi
a2cb9d85-ff27-4247-9926-703ba3c0ae65,oot,,0,15896.2,29121.32,0,19,21428.19,0,0,1,0,0,267.51,0,700.89,11428.19,1,2.55,0,0,0,0,0,29448.11,12000,0,0,4.13,158039.24,0,15327.73,0.06,0.7,0,0,0,0,0,13070.79093,11277.99,0,48835.46,0,558.09,0,0,0,0,10000,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 7 Pro,20.50.16 (100400-351607135),Xiaomi,4G,2130,1080,xhdpi
110727f6-0361-41e8-a03e-4ea8aa55d4c5,oot,,1,13600.91,1648.02,0,87,13056.04,0,0,3,14288,3631.88,161.87,0,858,1485,2,1.04,0,0,0,0,0,29621.38,21095,2,0,,29621.38,0,13600.91,1.98,1.48,0,0,0,0,0,5577.84718,6638.66,0,14062.51,0,453.36,0,11717.5,235,0,2068.5,0,0,xiaomi,Jio 4G,Xiaomi Mi A2,20.50.16 (120408-351607135),Xiaomi,Wifi,2016,1080,xxhdpi
2596b44a-6768-4a41-b6c2-deb1c4532476,oot,,3,111677.44,695.17,0,76,,1,0,2,0,4636.67,2917.16,0,2355,90408,11,0,0,0,0,0,0,251000,10000,0,0,,721948.03,0,70645.12,0.22,0.66,0,0,0,0,6,,,0,40826.22,0,2354.84,0,1341.56,0,0,,0,0,9a51ed7ff74f1d56,,8bb47583db1f7b22 9a51ed7ff7e8ccf8,20.42.17 (040406-342117392),8bb47583db1f7b22,Wifi,1424,720,xhdpi
2ce243dc-9437-45df-91a1-8506e762e3c7,oot,,0,38823.31,1031.61,0,61,101877.15,0,0,2,0,617.65,805.73,1,18.9,1554.77,0,2.49,0,0,0,0,0,143318.83,24490,0,0,29.71,148254.83,0,38823.31,0.58,0.84,0,0,0,0,0,7189.694598,55569.35,0,35062,0,1660.37,0,0,,0,14769.38,0,0,OPPO,Airtel,OPPO CPH1701,20.42.17 (040406-342117392),OPPO,4G,1280,720,xhdpi
2d02bd5d-b373-4c77-998e-4c4e4276ea6c,oot,,0,4357.67,17132.19,0,20,,0,0,0,0,6000,201.67,0,0,60.32,21,0,0,0,0,0,0,86.76,0,0,0,,110412.49,0,14481.73,0.07,,0,0,0,0,0,,,0,28495.72,0,520.44,0,0,0,0,,0,0,samsung,airtel,Samsung SM-M307F,20.42.65 (120400-342934990),samsung,Unknown_0,2095,1080,xxhdpi
2f7e7d8c-c6d8-40a1-9017-b0d5e6a0b174,oot,,0,287373.27,1761.32,0,53,100111.67,0,0,0,44310,3127.78,3149.77,0,3111.67,55020,0,1.8,0,0,0,0,0,579558.05,15500,1,0,,579558.05,0,287373.27,2.21,1.12,0,0,0,0,0,4143.324444,56666.98,0,56666.98,0,21553,0,0,0,0,11230.03,0,0,OPPO,Vi India,OPPO CPH2119,20.50.16 (150408-351607135),OPPO,Unknown_0,2158,1080,xxhdpi
37e87729-51f6-4a18-8cca-156dc60ff6a6,oot,,0,58748.04,9187.18,0,98,,0,0,3,515000,11678.91,1705.72,0,8579.4,1001,0,0,0,0,0,0,0,156750.92,26373.79,3,0,,313852.37,0,58748.04,0.91,2.64,0,0,0,0,18,2570.973903,,0,56674.01,0,2502.23,0,0,,0,,0,0,xiaomi,IND airtel,Xiaomi Redmi Note 7S,20.45.16 (120400-344294571),Xiaomi,Wifi,2131,1080,xhdpi
68838acb-0a8e-4819-a869-6da94302685b,oot,,0,87837.32,1162.3,0,111,187808.85,0,0,5,94000,0,2209.28,0,595,20020,0,1.83,0,0,0,0,0,324538.7,6882,1,0,2.66,406506.71,0,87837.32,0.97,0.94,0,0,0,0,0,6344.781618,187808.85,0,59349.11,0,3698.41,0,0,0,0,473.89,0,0,samsung,Jio 4G,Samsung SM-J810G,20.50.16 (120300-351607135),samsung,Unknown_0,1396,720,hdpi
912a69f2-b86c-4142-8aee-66291cfb7d45,oot,,0,58600.22,29022.3,1,156,91040.3,0,0,4,0,1981.08,1718.24,0,1092,19568.72,2,1.27,0,0,0,0,0,182891.5,5000,0,0,1.87,358143.96,0,38685,0.61,0.94,,0,0,0,0,131.018669,47915.95,0,59478.24,0,1441.21,0,0,0,0,2029.4,,0,vivo,airtel,Vivo 1801,20.45.16 (040406-344294571),vivo,4G,1356,720,xhdpi
cf86f6a6-b015-4522-8db8-cc1eacd862b8,oot,,1,27828.46,31168.8,0,223,67096,0,0,1,0,7974.48,929.92,1,29396,32381,11,1.4,0,0,0,0,0,117243.95,0,0,0,1.86,171106.15,0,27828.46,1.37,1.15,0,0,0,0,0,,35944.29,0,59454.91,0,927.62,0,0,0,0,1793.75,0,0,OPPO,Jio 4G,OPPO CPH1823,20.42.17 (120408-342117392),OPPO,Unknown_0,2128,1080,xxhdpi
e0fbb528-2e10-4dd2-994f-4ea42ad21656,oot,,0,11594.47,,0,95,,1,0,0,482,0,404.6,4,,0,0,1.3,0,0,0,0,0,74445.7,3,1,0,10.82,74445.7,0,11594.47,1.22,1.78,0,0,0,0,3,178373.1679,,0,,0,535.13,0,0,0,0,3635.35,0,0,OnePlus,airtel,OnePlus AC2001,20.50.16 (120400-351607135),OnePlus,Unknown_0,2161,1080,xhdpi
fca6b174-7df8-4eaf-90a3-e1b22a83aaec,oot,,1,125246.74,7702.84,0,185,80377.1,1,0,0,100000,39790.58,4025.02,0,895.65,25219.15,38,0.66,0,0,0,0,0,475698.6,5241,1,0,0.55,740603.1,0,125246.74,1.29,1.01,0,0,0,3,19,3152.906163,40869.71,0,67063.09,0,5050.74,0,0,0,0,15296,0,0,Redmi,Vi India,Xiaomi Redmi Note 8 Pro,20.50.16 (120400-351607135),Xiaomi,Unknown_0,2134,1080,xhdpi
0016bd85-4a24-4eed-9258-ee1430dfcfc5,oot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.264891,,,,,,,,,,,,,Xiaomi,airtel,Xiaomi Mi A3,20.50.16 (120406-351607135),Xiaomi,Unknown_0,1411,720,xhdpi
01822cff-b9c8-49b9-8c25-e856c4af4926,oot,,0,88944.9,45190.09,0,97,114403.5,1,0,8,464000,35937.17,3557.03,0,54782.42,1613.67,16,1.05,1,0,0,0,0,398921.24,49326,2,0,0.74,654492.79,0,88944.9,0.82,1.1,0,1,0,0,0,1533.80834,60212.37,0,138529.75,0,3712.27,0,0,0,0,12833,0,0,OPPO,IND airtel,OPPO CPH1819,20.50.16 (120408-351607135),OPPO,Unknown_0,2068,1080,xxhdpi
11987688-51d9-460f-9cc1-bcbc15ce317d,oot,,1,28855.92,8700.81,0,133,31298.89,1,0,1,103937,13770.77,1001.23,0,2265.89,5051.73,4,0.64,0,0,0,0,0,174319.55,0,5,0,0.88,184225.55,0,28855.92,1.25,1.47,0,0,0,0,0,558.633248,31298.89,0,24400.25,0,1234.09,0,0,0,0,3670.62,0,0,vivo,Vi India,Vivo 1819,20.50.16 (120408-351607135),vivo,Wifi,2214,1080,xxhdpi
18de0d9e-02dc-41e7-9e76-44dbb0a76605,oot,,0,6303.56,15732.67,0,109,9366.8,0,0,3,0,0,438.13,0,6,1602,0,1.73,0,0,0,0,0,47360.41,0,0,0,2.88,81846.41,0,6035.33,0.58,1.36,,0,0,0,0,15591.73844,4844.89,0,24987.2,0,201.18,0,0,0,0,2284.38,,0,Nokia,airtel,HMD Global Nokia 7.1,20.50.16 (120400-351607135),HMD Global,Unknown_0,2149,1080,xhdpi
1ba9ac94-0b5c-4bcc-b5be-b47b076dfd5d,oot,,1,25079.54,2918.89,0,6,,0,0,2,47611.68,2333.33,726.06,0,15455,16255,0,0,0,0,0,0,0,89074.54,19404,4,0,,133595.7,0,23150.34,0.04,0.89,,0,0,0,0,2319.989918,,0,13225.37,0,911.98,0,0,0,0,,,0,OPPO,airtel,OPPO CPH1937,20.30.19 (100406-326531024),OPPO,Unknown_0,1456,720,xhdpi
56ab8c61-1a75-45e0-9eb6-4b00edfe342c,oot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.382126,,,,,,,,,,,,,xiaomi,Vi India,Xiaomi Redmi Note 8,20.47.14 (100400-349456378),Xiaomi,4G,2130,1080,xhdpi
6125e0e4-53ed-4433-87cc-2c137f6e3ada,oot,,4,1190319.7,102.71,0,38,211071.08,0,0,5,349400,0,6791.25,4,202,10078.53,0,1,0,0,0,0,0,1249590.12,143942.62,6,1,,1249590.12,0,1190319.7,1.27,1.05,,0,0,13,13,2284.200285,107324.28,0,107324.28,0,39677.32,1,1707.5,0,1,33676.68,,0,samsung,airtel,Samsung SM-M515F,20.21.17 (120408-316502805),samsung,Unknown_0,2183,1080,xhdpi
a50ac3ca-172c-4a6e-a0f3-e4477b1b80ad,oot,,1,27290.2,87187.52,0,62,42400,0,0,1,0,3706.2,234.99,0,34875.01,42400,0,1.63,0,0,0,0,0,43238.42,420,0,0,,43238.42,0,27290.2,3.26,0.97,0,0,0,0,0,3051.080004,106000,0,106000,0,2346,0,0,,0,3714.5,0,0,OnePlus,airtel,OnePlus AC2001,20.47.14 (120400-349456378),OnePlus,Unknown_0,2229,1080,xhdpi
b7cd4684-73f8-4250-b5f5-489f57203436,oot,,0,125568.13,447561.75,0,52,789713.17,0,0,1,200000,15786,2540.05,2,24126.44,225.62,3,1.43,0,0,0,0,0,445878.06,27640,1,0,13.2,467369.11,0,125568.13,0.34,2.1,0,0,0,0,0,5349.658605,415638.51,0,716776.24,0,4185.6,0,0,0,0,1906,0,0,vivo,Jio 4G,Vivo 1907,20.50.16 (120408-351607135),vivo,Unknown_0,2141,1080,xxhdpi
c0541ed7-aced-4abf-b7d3-562849ce1d6d,oot,,1,21451.4,16050.49,1,72,34676,0,0,1,9520,90.17,633.83,1,4330,11716,1,0.06,0,0,0,0,0,86016,0,1,0,0.09,116625,0,21099.73,0.39,0.97,0,0,0,0,0,3075.43102,34676,0,37190.17,0,703.32,0,233.33,0,0,134.67,0,0,xiaomi,IND airtel,Xiaomi Redmi Y2,20.33.14 (100306-327249014),Xiaomi,Wifi,1344,720,xhdpi
dbc1fd0a-0939-4e2f-bfc7-a3ca79ccf6a8,oot,,0,114271.33,9261.15,1,85,100114,2,0,1,0,16926.61,4702.57,0,18.41,67419.9,15,0.49,1,0,0,0,0,291737.17,11983.54,0,0,0.29,946621.49,0,120467.12,0.42,0.86,0,1,0,6,33,12234.80949,53632.5,0,125373.49,0,4609,0,0,0,0,,0,0,samsung,Vodafone IN,Samsung SM-A307FN,20.50.16 (120400-351607135),samsung,Unknown_0,1423,720,hdpi
e0139804-211d-46d6-85f4-04252ca7d31e,oot,,1,153662.41,50.5,0,306,23440.53,1,0,1,0,33608.7,1848.29,0,4.47,59.8,31,0.78,0,0,0,2,0,340085.96,9,0,0,4.71,340085.96,0,153662.41,4.43,0.96,0,0,2,1,3,1150.692327,23440.53,0,43024.62,0,5122.08,0,0,0,0,1787.86,0,2,OPPO,airtel,OPPO CPH1609,20.50.16 (040408-351607135),OPPO,Unknown_0,1920,1080,xxhdpi
e9536a4d-c3cc-4cfc-acec-d4e744043297,oot,,,3025.62,27203.84,0,17,33725.61,0,0,0,,0,83.04,0,11528.44,29770.17,0,2.35,,,0,,0,15278.56,,,0,,15278.56,0,3025.62,0.13,1.18,0,,,0,0,17017.82776,20235.37,0,50636.22,,100.85,,,0,0,8,0,,samsung,airtel,Samsung SM-A507FN,20.47.14 (120400-349456378),samsung,Unknown_0,2131,1080,xhdpi
0c174e67-cdbf-4d22-94c6-63fd10e8dd6f,oot,,,13832.73,26863.42,0,23,25709,0,0,0,0,833.33,787.97,0,561,1525,3,0.6,0,0,0,0,0,120679,0,0,0,0.61,145876,0,17629.82,0.1,1.93,0,0,0,0,0,21202.46878,25709,0,52854.5,0,587.66,,,0,0,12619.5,0,0,Redmi,Jio 4G,Xiaomi M2006C3MII,20.50.16 (120306-351607135),Xiaomi,Unknown_0,1449,720,xhdpi
1c4aa6a8-42c1-42c5-96d5-ab3255ee3dee,oot,,2,33702.41,800.76,0,137,25691.5,0,0,1,0,12208.7,1050.92,2,382.4,5921,13,1.92,0,0,0,0,0,192869.08,42,0,0,70.64,193369.08,0,33702.41,1.27,1.24,0,0,0,1,2,540.986276,25691.5,0,11701.99,0,1435.47,0,0,679.5,0,3733.95,0,0,vivo,airtel,Vivo 1803,20.47.14 (040406-349456378),vivo,4G,1436,720,xhdpi
82a77127-6798-40ec-9a14-0d7033310dc5,oot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.411418,,,,,,,,,,,,,Redmi,Vodafone IN,Xiaomi Redmi Note 9 Pro,20.47.14 (120400-349456378),Xiaomi,Unknown_0,2254,1080,xhdpi
83fa5685-77eb-4619-b9cd-6a5241da7668,oot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862.067587,,,,,,,,,,,,,OPPO,IND airtel,OPPO CPH1937,20.45.16 (120406-344294571),OPPO,Unknown,1456,720,xhdpi
88cb299a-08a3-42a0-a247-f110b446d441,oot,,2,23109.49,1804.87,0,47,5158.33,0,0,1,120275,4687.5,334.71,1,53,1218,1,0.66,1,0,0,0,0,61587.07,16868.6,3,0,14.61,61587.07,0,23109.49,0.73,1.25,0,1,0,2,4,146530.109,5158.33,0,12185.98,0,770.32,0,389.33,0,0,1732.4,0,0,samsung,Jio 4G,Samsung SM-M205F,20.50.16 (120400-351607135),samsung,Unknown_0,2129,1080,xhdpi
92ad95fc-8f46-446c-b345-338b1e167c01,oot,,0,36229.64,9898.73,0,138,38756.76,0,0,1,0,4262.79,1181.9,0,7366,31048,1,0.98,0,0,0,0,0,193185.96,8775.42,0,0,2.35,217469.48,0,36229.64,0.99,1.03,0,0,0,0,4,19796.18939,38756.76,0,27219.47,0,1468.3,0,0,364.5,0,4644.8,0,0,Redmi,Vi India,Xiaomi Redmi Note 8 Pro,20.50.66 (120400-351698872),Xiaomi,Unknown_0,2134,1080,xhdpi
a0daa5dc-479a-45b3-bf3f-fe410495d6df,oot,,0,131246.11,9.31,0,92,9332,0,0,1,10500,27795.11,4194.58,0,3.01,3.01,2,0.11,0,0,0,0,0,668257.73,10000,2,0,0.1,771803.51,0,131246.11,0.79,1.15,0,0,0,0,0,3076.532745,4911.58,0,26501.78,0,5506.3,0,0,0,0,1717.86,0,0,vivo,Jio 4G,Vivo 1951,20.45.16 (100408-344294571),vivo,4G,2118,1080,xxhdpi
a7ab2e4e-a659-44b0-b00e-228ba825bf62,oot,,0,55778.87,15870.73,0,66,118472.13,1,0,3,100000,5060.24,1924.87,0,11690,4534,2,1.86,0,0,0,0,0,354176.87,12000,1,0,,354176.87,0,55778.87,1.25,2.3,0,0,0,3,4,6082.869937,61278.69,0,78022.73,0,2911.73,0,0,0,0,14029.23,0,0,samsung,airtel,Samsung SM-G610F,20.47.14 (040308-349456378),samsung,Unknown_0,1920,1080,xxhdpi
ac6fc47d-7688-4352-a5fc-b4ade0a46473,oot,,3,74130.54,67946.47,0,55,57364,0,0,2,1017500,8416.67,3882.3,0,69.98,13645,12,1.34,1,1,0,0,0,397293.2,379414.44,3,1,3.84,809138.88,0,79993.46,0.18,1.09,0,1,0,9,21,2462.835697,31289.45,0,150963.95,1,2666.45,0,0,306,1,13888.1,0,0,vivo,airtel,Vivo 1901,21.02.14 (100406-352619232),vivo,4G,1407,720,xhdpi
c80ee4b9-b819-4470-8eb0-f5c414d7dab1,oot,,,114203.87,1226.92,0,25,12092.81,0,0,1,0,18416.67,4260.27,1,2092.81,12092.81,2,0.04,0,0,0,0,0,783629.08,0,0,0,0.33,783890.08,0,39993.57,0.05,1.14,,0,0,0,5,1186543.028,7558.01,0,32436.61,0,1333.12,,,0,0,10000,,0,Realme,Jio 4G,Realme RMX1825,20.45.16 (120406-344294571),Realme,Unknown_0,1378,720,xhdpi
d6c0776a-7ba9-4b98-82cb-f81d4e56b3c2,oot,,0,23547.27,2103.46,0,80,17555,0,0,3,0,12916.67,761.89,0,5,5,24,0.92,0,0,0,0,0,85808.7,5000,0,0,0.77,175684,0,6997.73,0.11,1,0,0,0,0,2,1989.923365,9404.46,0,7851.62,0,233.26,0,0,0,0,9673.5,0,0,OPPO,Jio 4G,OPPO RMX1811,20.45.16 (100406-344294571),OPPO,4G,1385,720,hdpi
eb511ff3-4eeb-49d8-b120-80ef31572755,oot,,,58272.35,11534.51,0,109,30032.8,1,0,0,,31083.33,2881.59,0,8739.44,7903.75,48,0.67,,,0,,0,473527.73,,,0,2.39,612150.12,0,30912.3,0.29,1.49,0,,,1,4,3483.835006,30032.8,0,49335.55,,1111.76,,,0,0,7000,0,,samsung,Jio 4G,Samsung SM-M307F,20.47.14 (120400-349456378),samsung,Unknown_0,2095,1080,xxhdpi
0c28674f-b3ca-4c1a-a400-afc184f3768f,oot,,2,124147.11,1786.64,0,90,27501.9,0,0,5,315000,53405.94,2269.77,0,608.45,1820.85,27,1.08,0,0,0,0,0,254870.7,2713,2,0,0.57,417637.7,0,124147.11,0.89,1.1,0,0,0,0,3,7805.272923,117865.29,0,35388.04,0,4138.24,0,0,0,0,22500,0,0,samsung,Jio 4G,Samsung SM-N950F,21.02.14 (100400-352619232),samsung,4G,2792,1440,xxhdpi
10430610-7844-4d3c-bd68-f667418524ed,oot,,0,39631.67,1775.06,0,48,141782,0,0,0,0,0,1436.35,0,1230,5220,0,2.52,0,0,0,0,0,259790.5,25200,0,0,28.52,264288.5,0,23086.5,0.16,1.13,0,0,0,0,0,2773.284694,141782,0,16269.64,0,769.55,0,0,0,0,9915,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 5 Pro,20.50.16 (100400-351607135),Xiaomi,4G,2030,1080,xhdpi
585fa7af-1e5e-455a-9b44-fcb80fc503af,oot,,0,18860.66,49857.58,0,8,61113.25,0,0,1,0,0,222.15,1,21092.25,20029,0,3,0,0,0,0,0,40654,0,0,0,,40654,0,18860.66,0.07,2.43,0,0,0,0,0,3452.623746,130956.96,0,59780.14,0,628.69,0,0,0,0,5416.67,0,0,OPPO,JIO 4G,OPPO CPH1717,20.50.16 (040406-351607135),OPPO,4G,1280,720,xhdpi
69efe7d3-96b7-4818-9db8-714ff4acb0b3,oot,,0,74350.49,401.88,4,141,33583,0,0,9,0,2083.33,2398.14,1,32.1,6869,11,1.28,0,0,0,0,0,422993.76,3997,0,0,2.56,463059.89,0,65094.47,0.66,0.98,,0,0,3,11,52473.81058,17076.1,0,19559.52,0,2169.82,0,0,,0,3997.68,,0,OPPO,Jio 4G,OPPO CPH2109,20.50.16 (150408-351607135),OPPO,Wifi,1800,1080,xxhdpi
80a1f1d7-de89-4011-bb0e-e4237e01f7d7,oot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17224.12149,,,,,,,,,,,,,motorola,Vodafone IN,Motorola moto g(8) plus,20.47.14 (120400-349456378),motorola,Unknown_0,2081,1080,xhdpi
f20a853d-2564-4699-8153-ea3809893703,oot,,4,52607.64,9260.06,0,236,38487.65,1,0,3,0,7588.21,1293.43,0,9.35,1269,22,1.07,0,0,0,0,0,219999.05,2,0,0,2.2,237991.05,0,52607.64,2.27,1.27,,0,0,2,13,4077.104157,38487.65,0,33128.75,0,1753.59,0,0,0,0,2534.06,,0,vivo,Jio 4G,Vivo 1815,20.50.16 (040406-351607135),vivo,4G,1436,720,xhdpi
f5a60f35-b045-4fdd-961c-9fc384a15338,oot,,1,45028.4,4641.26,0,78,40733,0,0,0,0,12546.3,1753.54,0,97.75,14315,0,2.32,0,0,0,0,0,287117.37,138430,0,0,14.62,322651.37,0,45028.4,0.43,1.32,0,0,0,0,0,26620.64263,21821.25,0,21008.81,0,1500.95,0,0,0,0,4018.59,0,0,vivo,Jio 4G,Vivo 1909,20.50.16 (100408-351607135),vivo,4G,2274,1080,xxhdpi
fe246a51-5b30-4d70-b7df-2ecc04442a3f,oot,,0,185497.9,12416.94,0,163,61822,2,0,4,0,29950.1,1911.06,0,270,27149,1,1.3,0,0,0,0,0,351634.16,1,0,0,,351634.16,1,185497.9,3.7,1.29,,0,0,0,0,,61822,0,55360.2,0,6183.26,0,0,,0,9624.33,,0,OnePlus,IND airtel,OnePlus HD1901,20.50.16 (120400-351607135),OnePlus,Unknown_0,2332,1080,xhdpi
10436f5a-5201-4859-9e3d-5248bd56f059,oot,,0,10385.52,8293.75,0,9,28848.13,0,0,0,0,1778,409.14,0,81.13,1768,4,1.87,0,0,0,0,0,68691.87,0,0,0,9.99,85584.87,0,4964.82,0.02,1.1,0,0,0,0,0,5538.421368,14668.54,0,11112.92,0,175.29,0,0,0,0,612.5,0,0,OPPO,Jio 4G,OPPO CPH1901,20.50.16 (040406-351607135),OPPO,4G,1520,720,xhdpi
5582ad2d-e06c-469b-926d-d4b8ba4ce9e0,oot,,0,280123.58,4540.7,0,362,,0,0,1,0,24959.97,8174.91,0,29.2,3270,21,0,0,0,0,0,0,46330.76,10600,0,0,,1504182.58,0,280123.58,2.21,1.41,0,0,0,0,2,54874.26548,,0,67452.46,0,9337.45,0,0,0,0,,0,0,vivo,Jio 4G,Vivo 1906,20.47.14 (100406-349456378),vivo,4G,1404,720,xhdpi
559d3d52-1b5c-4934-b59f-82f80ade4c27,oot,,1,65695.61,1544.57,0,71,16086.23,0,0,0,29020,7948.05,1006.28,0,33.54,11028.23,15,1.83,0,3,0,2,0,185154.83,24839,6,0,,185154.83,0,65695.61,1.51,1.1,0,0,2,0,1,,16086.23,0,15036.55,3,3587.63,0,0,717,0,3452.6,0,2,vivo,Jio 4G,Vivo V2027,20.45.16 (120406-344294571),vivo,Unknown_0,1459,720,xhdpi
5f60fccd-45aa-4810-ba94-3abdb557b75c,oot,,1,50884.64,25183.72,0,210,46881.35,0,0,1,0,872.09,1729.25,0,13037.81,13307.81,5,1.02,0,0,0,0,0,226108.16,229721.38,0,0,1.02,318181.12,0,50884.64,1.48,2.24,1545,0,0,5,6,408.247486,46881.35,0,71028.24,0,2054.5,0,0,1595,0,3678.78,1545,0,Nokia,Vodafone IN,HMD Global Nokia 7.2,21.02.14 (120400-352619232),HMD Global,Unknown_0,2132,1080,xhdpi
86aef8ac-7868-4d26-9d15-c6426923ec89,oot,,0,555383.94,4147.9,0,239,166726.52,0,0,1,25000,36734.12,8089.26,0,3145.63,102320,14,1.39,0,0,0,0,0,1488423.1,103848.63,1,0,,1488423.1,0,555383.94,5.09,1.04,0,0,0,3,8,2859.729563,166726.52,0,101239.8,0,30329.48,0,0,0,0,6263.62,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.42.17 (040406-342117392),638b5f4f86dfed5d,4G,1356,720,xhdpi
e6c8a56b-50cb-4ba3-bc0e-83534d14c0ca,oot,,3,50483.25,3856.98,0,14,20169,0,0,1,5000,25689,252.8,0,5014.07,12166,4,1.26,0,0,0,0,0,46515,38000,1,0,,46515,0,50483.25,0.35,0.69,0,0,0,0,0,2190.807787,10255.42,0,15514.62,0,1682.78,0,8330,0,0,8487.14,0,0,vivo,Vodafone IN,Vivo 1804,20.47.14 (120408-349456378),vivo,Unknown_0,2141,1080,xxhdpi
e869a5fe-2a52-40aa-ab51-8d5cb96cc368,oot,,,140264.75,3262.05,0,285,23441.54,0,0,2,0,6887.76,2546.07,0,6.31,10872.31,6,1.27,0,0,0,0,0,462109.21,0,0,1,2.42,468477.21,0,140264.75,2.91,1.02,,0,0,0,1,1072.469998,23441.54,0,33084.36,0,4675.49,,,0,0,3790.79,,0,samsung,Jio 4G,Samsung SM-A507FN,20.50.16 (120400-351607135),samsung,Unknown_0,2131,1080,xhdpi
ed4feccd-a2b9-4a1c-b581-6cb6308bbbec,oot,,,81512.45,2.04,0,40,36195.87,0,0,1,,17844.83,792.23,0,3.87,11953.87,5,1.93,,,0,,0,145770,,,0,,145770,0,81512.45,1.43,0.92,0,,,0,0,3438.690962,19050.46,0,19050.46,,5628.24,,,0,0,4854.38,0,,OPPO,Jio 4G,OPPO CPH1859,20.50.16 (100408-351607135),OPPO,4G,2016,1080,xxhdpi
